date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2021-06-30,HSN.AX,AUD,,2021-06-30,2021-06-30,2021,FY,307730000.0,0.0,307730000.0,1.0,0.0,152703000.0,0.0,79158000.0,231861000.0,0.0,4647000.0,40887000.0,115666000.0,0.375868456114126,75869000.0,0.227901082117441,5737000.0,70132000.0,0.227901082117441,12797000.0,57335000.0,0.186315926299028,0.289627968567967,0.289627968567967,197960854.0,197960854.0,,
2021-06-30,GNS.L,GBP,,2021-06-30,2021-06-30,2021,FY,574300000.0,357500000.0,216800000.0,0.377503047187881,62900000.0,88700000.0,0.0,14200000.0,165800000.0,523300000.0,4500000.0,35100000.0,95900000.0,0.166985895873237,51000000.0,0.0971617621452203,-4800000.0,55800000.0,0.0971617621452203,9000000.0,47300000.0,0.0823611352951419,0.728723732051519,0.728723732051519,64908000.0,64908000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Genus+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Genus+plc
2021-06-30,HPR.AX,AUD,,2021-06-30,2021-06-30,2021,FY,442461.0,0.0,442461.0,1.0,0.0,232198.0,8249.0,709941.0,950388.0,0.0,157920.0,278106.0,-860602.0,-1.9450347036236,-507927.0,-2.93049104892861,788701.0,-1296628.0,-2.93049104892861,209.0,-1296837.0,-2.93096340694434,-0.0069,-0.0069,188956399.0,188956399.0,,
2021-06-30,KWS.DE,EUR,,2021-06-30,2021-06-30,2021,FY,1310232000.0,570690000.0,739542000.0,0.564435916692616,252226000.0,127142000.0,244218000.0,-19770000.0,603816000.0,1174506000.0,18338000.0,93828000.0,254399000.0,0.194163323747245,135726000.0,0.108541082800603,-6488000.0,142214000.0,0.108541082800603,31624000.0,110609000.0,0.084419400533646,3.35,3.35,33000000.0,33000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0
2021-06-30,HIT.AX,AUD,,2021-06-30,2021-06-30,2021,FY,42051802.0,34992311.0,7059491.0,0.167876063908034,0.0,1833843.0,10982.0,320088.0,2164913.0,0.0,0.0,100346.0,5211972.0,0.123941704091539,4894578.0,0.121555456767346,-217048.0,5111626.0,0.121555456767346,1475024.0,3636602.0,0.0864791002297595,0.0959867904342879,0.0959867904342879,37886484.0,37886484.0,,
2021-06-30,GNX.AX,AUD,,2021-06-30,2021-06-30,2021,FY,10630240.0,0.0,10630240.0,1.0,1358428.0,7816235.0,117488.0,8673997.0,17966148.0,0.0,5710628.0,6253296.0,9738051.0,0.916070662562651,-7335908.0,-1.7615663428107,11389965.0,-18725873.0,-1.7615663428107,0.0,-18725873.0,-1.7615663428107,-0.0467895685500025,-0.0467895685500025,400214697.0,400214697.0,,
2021-06-30,K2F.AX,AUD,,2021-06-30,2021-06-30,2021,FY,6954942.0,3272257.0,3682685.0,0.529506212992143,58655.0,4597429.0,380679.0,1533776.0,6570539.0,0.0,17736.0,477901.0,-2467158.0,-0.354734518274919,-2887854.0,-0.425998520188953,74941.0,-2962795.0,-0.425998520188953,0.0,-2962795.0,-0.425998520188953,-0.0281,-0.0281,105267006.0,105267006.0,,
2021-06-30,KIE.L,GBP,,2021-06-30,2021-06-30,2021,FY,3261000000.0,2976900000.0,284100000.0,0.0871205151793928,0.0,240100000.0,0.0,0.0,240100000.0,3217000000.0,42600000.0,71000000.0,95900000.0,0.029408157007053,44000000.0,0.00171726464274762,38400000.0,5600000.0,0.00171726464274762,-17400000.0,-300000.0,-9.19963201471941e-05,-0.00226928895612708,-0.00226928895612708,132200000.0,132200000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Kier+Group+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Kier+Group+plc
2021-06-30,LRK.AX,AUD,,2021-06-30,2021-06-30,2021,FY,16542984.0,8467518.0,8075466.0,0.488150505374363,0.0,4827094.0,1889273.0,1002775.0,7719142.0,0.0,271343.0,441583.0,1758881.0,0.10632187034697,356324.0,0.0632265013373645,-689631.0,1045955.0,0.0632265013373645,-2395520.0,3441475.0,0.20803229937235,0.0566,0.0535,60808172.0,64326636.0,,
2021-06-30,LIT.L,AUD,,2021-06-30,2021-06-30,2021,FY,37059000.0,10439000.0,26620000.0,0.718314039774414,0.0,2962000.0,0.0,8455000.0,11417000.0,21856000.0,1235000.0,59000.0,14226000.0,0.383874362503036,15203000.0,0.348957068458404,2271000.0,12932000.0,0.348957068458404,4069000.0,8863000.0,0.239159178607086,0.0847477893644804,0.0847477893644804,104580899.0,104580899.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Litigation+Capital+Management+Limited,https://find-and-update.company-information.service.gov.uk/search/companies?q=Litigation+Capital+Management+Limited
2021-06-30,HMX.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,998175.0,114839.0,28821.0,1141835.0,0.0,4917.0,26906.0,-579702.0,0.0,-1141835.0,0.0,-530310.0,-611525.0,0.0,0.0,-611525.0,0.0,-0.0008,-0.0008,721519795.0,721519795.0,,
2021-06-30,IMPUY,ZAR,,2021-06-30,2021-06-30,2021,FY,129575000000.0,76120000000.0,53455000000.0,0.412540999421185,0.0,26000000.0,0.0,0.0,26000000.0,76146000000.0,946000000.0,5475000000.0,73518000000.0,0.567377966428709,53429000000.0,0.524175188114991,-14491000000.0,67920000000.0,0.524175188114991,20065000000.0,47032000000.0,0.362971252170558,60.5146680391148,60.5146680391148,777200000.0,777200000.0,,
2021-06-30,ICE.AX,AUD,,2021-06-30,2021-06-30,2021,FY,1486503.0,323632.0,1162871.0,0.782286345873503,0.0,3344746.0,24246.0,836582.0,4205574.0,0.0,0.0,143027.0,-2730208.0,-1.83666497813997,-3042703.0,-1.91713504782701,-192876.0,-2849827.0,-1.91713504782701,-626957.0,-2246278.0,-1.51111568560575,-0.0184564198437797,-0.0184564198437797,121707136.0,121707136.0,,
2021-06-30,HRZ.AX,AUD,,2021-06-30,2021-06-30,2021,FY,16756817.0,12901401.0,3855416.0,0.230080450243026,0.0,1380106.0,0.0,1961735.0,3341841.0,0.0,363836.0,219755.0,3079976.0,0.183804358548524,513575.0,0.148977278918783,-1982810.0,2496385.0,0.148977278918783,48956.0,2447429.0,0.146055721680317,0.00562588563577093,0.00562588563577093,435029995.0,435029995.0,,
2021-06-30,JLG.AX,AUD,,2021-06-30,2021-06-30,2021,FY,568373000.0,448789000.0,119584000.0,0.210397045602096,0.0,47395000.0,2129000.0,30992000.0,80516000.0,0.0,1101000.0,9581000.0,40902000.0,0.0719633057868688,39068000.0,0.0688280407408515,-52000.0,39120000.0,0.0688280407408515,11660000.0,18560000.0,0.0326546123760277,0.0836595937288192,0.0836595937288192,221851424.0,221851424.0,,
2021-06-30,IGN.AX,AUD,,2021-06-30,2021-06-30,2021,FY,113878000.0,0.0,113878000.0,1.0,0.0,110740000.0,307000.0,2832000.0,113879000.0,0.0,217000.0,445000.0,3077000.0,0.0270201443650222,-1000.0,0.0212069056358559,-2416000.0,2415000.0,0.0212069056358559,0.0,2415000.0,0.0212069056358559,0.0269584881144045,0.0269584881144045,89582175.0,89582175.0,,
2021-06-30,LYC.AX,AUD,,2021-06-30,2021-06-30,2021,FY,506005000.0,239419000.0,266586000.0,0.526844596397269,0.0,24193000.0,0.0,65784000.0,89977000.0,0.0,14844000.0,65784000.0,238115000.0,0.470578353968834,176609000.0,0.311236054979694,19122000.0,157487000.0,0.311236054979694,404000.0,157083000.0,0.310437643896799,0.1808,0.1799,868750000.0,873168427.0,,
2021-06-30,3097.T,JPY,,2021-06-30,2021-06-30,2021,FY,64018515000.0,21906615000.0,42111900000.0,0.657808135662003,0.0,0.0,0.0,39556663000.0,39556663000.0,61463278000.0,30135000.0,2682431000.0,6385088000.0,0.0997381460660248,2555237000.0,0.0573665759038616,-1117286000.0,3672523000.0,0.0573665759038616,945050000.0,2727472000.0,0.0426044246730809,226.471243710636,226.471243710636,12043348.0,12043348.0,,
2021-06-30,NAC.AX,AUD,,2021-06-30,2021-06-30,2021,FY,29239574.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,595959.0,0.0,28045691.0,0.959168933172556,0.0,0.0,0.0,27449732.0,0.93878700147957,8084496.0,19365236.0,0.662295421951086,0.368877116881686,0.368877116881686,52497797.0,52497797.0,,
2021-06-30,2309.HK,HKD,,2021-06-30,2021-06-30,2021,FY,165023000.0,0.0,0.0,0.0,0.0,50134000.0,0.0,488291000.0,538425000.0,538425000.0,30675000.0,98050000.0,53904000.0,0.326645376705065,-373402000.0,-0.681226253310145,-260984000.0,-112418000.0,-0.681226253310145,-589000.0,-74232000.0,-0.449828205765257,-0.00546250005588554,-0.00546250005588554,13589382012.0,13589382012.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
2021-06-30,INM,USD,0001728328,2021-09-24,2021-09-24 07:31:18,2021,FY,0.0,0.0,0.0,0.0,5338084.0,4479333.0,0.0,120866.0,9938283.0,9938283.0,360350.0,120866.0,-9801400.0,0.0,-9938283.0,0.0,264806.0,-10203089.0,0.0,0.0,-10203089.0,0.0,-1.52,-1.52,6719830.0,6719830.0,https://www.sec.gov/Archives/edgar/data/1728328/000121390021049679/0001213900-21-049679-index.htm,https://www.sec.gov/Archives/edgar/data/1728328/000121390021049679/f10k2021_inmedpharma.htm
2021-06-30,KE,USD,0001606757,2021-08-27,2021-08-27,2021,FY,1291807000.0,1173772000.0,118035000.0,0.0913720083572856,0.0,52332000.0,0.0,-372000.0,52332000.0,1226104000.0,2165000.0,34020000.0,106239000.0,0.0822406133423956,65703000.0,0.0542294630699478,-4351000.0,70054000.0,0.0542294630699478,13263000.0,56791000.0,0.0439624494990351,2.26,2.24,25088000.0,25284000.0,https://www.sec.gov/Archives/edgar/data/1606757/000160675721000087/0001606757-21-000087-index.htm,https://www.sec.gov/Archives/edgar/data/1606757/000160675721000087/ke-20210630.htm
2021-06-30,FLXS,USD,0000037472,2021-09-08,2021-09-08,2021,FY,478925000.0,382195000.0,96730000.0,0.201973169076578,0.0,0.0,0.0,0.0,67977000.0,450172000.0,10000.0,5210000.0,36687000.0,0.0766028083729185,28753000.0,0.0657033982356319,-2714000.0,31467000.0,0.0657033982356319,8419000.0,23048000.0,0.0481244453724487,3.2,3.09,7200000.0,7468000.0,https://www.sec.gov/Archives/edgar/data/37472/000003747221000023/0000037472-21-000023-index.htm,https://www.sec.gov/Archives/edgar/data/37472/000003747221000023/flxs-20210630x10k.htm
2021-06-30,088260.KS,KRW,,2021-06-30,2021-06-30,2021,FY,21226173440.0,0.0,21226173440.0,1.0,0.0,46189000.0,602974000.0,4305130000.0,4954293000.0,4954293000.0,9037204000.0,4279247000.0,20537951600.0,0.967576735300623,16271880440.0,0.340216790389139,9050379840.0,7221500600.0,0.340216790389139,0.0,7221500600.0,0.340216790389139,0.0,0.0,0.0,0.0,,
2021-06-30,093240.KS,KRW,,2021-06-30,2021-06-30,2021,FY,135281634690.0,90575244180.0,44706390510.0,0.330469029387806,592574000.0,677211000.0,34183390000.0,9513146000.0,44966321000.0,135541565180.0,1200872000.0,2054541450.0,1961417170.0,0.0144987689902966,-259930490.0,-0.00976130775641502,1060595180.0,-1320525670.0,-0.00976130775641502,-548979170.0,-745017110.0,-0.00550715632396976,-24.0,-24.0,30850456.0,30850456.0,,
2021-06-30,330590.KS,KRW,,2021-06-30,2021-06-30,2021,FY,48642163630.0,0.0,48642163630.0,1.0,0.0,190418000.0,2392293000.0,17026754000.0,19609465000.0,19609465000.0,12158720000.0,16978754000.0,46115934610.0,0.948065035938452,29032698630.0,0.349048219547713,12054238020.0,16978460610.0,0.349048219547713,0.0,16978460610.0,0.349048219547713,0.0,0.0,0.0,0.0,,
2021-06-30,ABST,USD,0001071058,2021-06-30,2021-06-30,2021,FY,120784000.0,15869000.0,104915000.0,0.868616704199232,23264000.0,30438000.0,45584000.0,0.0,99286000.0,115155000.0,582000.0,5706000.0,10645000.0,0.0881325341104782,5629000.0,0.0360726586302822,1272000.0,4357000.0,0.0360726586302822,625000.0,3732000.0,0.0308981322029408,0.0885667283374611,0.0885667283374611,42137720.0,42137720.0,,
2021-06-30,ASTC,USD,0001001907,2021-09-21,2021-09-21,2021,FY,334000.0,298000.0,36000.0,0.107784431137725,2692000.0,0.0,0.0,0.0,7433000.0,7731000.0,0.0,203000.0,-7223000.0,-21.625748502994,-7397000.0,-22.7634730538922,206000.0,-7603000.0,-22.7634730538922,0.0,-7603000.0,-22.7634730538922,-1.19807752915222,-1.19807752915222,6346000.0,6346000.0,https://www.sec.gov/Archives/edgar/data/1001907/000156459021048370/0001564590-21-048370-index.htm,https://www.sec.gov/Archives/edgar/data/1001907/000156459021048370/astc-10k_20210630.htm
2021-06-30,AYTUZ,USD,0001385818,2021-09-28,2021-09-28 16:23:00,2021,FY,65632000.0,36432000.0,29200000.0,0.444904924427109,5623000.0,25500000.0,30308000.0,6009000.0,67440000.0,103872000.0,0.0,9201000.0,-48829000.0,-0.743981594344222,-38240000.0,-0.884172354948805,19790000.0,-58030000.0,-0.884172354948805,259000.0,-58289000.0,-0.888118600682594,-1.289807645201,-1.289807645201,45192010.0,45192010.0,https://www.sec.gov/Archives/edgar/data/1385818/000155837021012825/0001558370-21-012825-index.htm,https://www.sec.gov/Archives/edgar/data/1385818/000155837021012825/aytu-20210630x10k.htm
2021-06-30,BIOX,USD,0001769484,2021-06-30,2021-06-30,2021,FY,209526178.0,118890568.0,90635610.0,0.432574157869667,0.0,0.0,0.0,53305059.0,53305059.0,172195627.0,0.0,0.0,7671915.0,0.0366155440491068,37330551.0,0.0518597728633221,26464571.0,10865980.0,0.0518597728633221,14273960.0,-6602045.0,-0.0315094040421049,-0.160681,-0.160681,41087803.0,41087803.0,,
2021-06-30,CTGO,USD,0001502377,2021-08-31,2021-08-31,2021,FY,0.0,0.0,0.0,0.0,0.0,10362281.0,0.0,299897.0,10662178.0,10662178.0,0.0,0.0,-50355035.0,0.0,-10662178.0,0.0,-35833175.0,25170997.0,0.0,1301874.0,23869123.0,0.0,3.68589848813929,3.68589848813929,6475795.0,6475795.0,https://www.sec.gov/Archives/edgar/data/1502377/000143774921021206/0001437749-21-021206-index.htm,https://www.sec.gov/Archives/edgar/data/1502377/000143774921021206/conta20210630b_10k.htm
2021-06-30,DAVA,GBP,0001656081,2021-06-30,2021-06-30,2021,FY,446298000.0,292465000.0,153833000.0,0.344686733975953,0.0,0.0,0.0,0.0,90290000.0,382755000.0,1594000.0,25144000.0,81093000.0,0.181701464044204,63543000.0,0.121790821379437,9188000.0,54355000.0,0.121790821379437,10914000.0,43441000.0,0.097336308923634,0.813142886824777,0.813142886824777,53423575.0,53423575.0,,
2021-06-30,EDTX,USD,0001817153,2021-09-28,2021-09-28 17:25:31,2021,FY,0.0,0.0,0.0,0.0,0.0,278489.0,0.0,217534.0,496023.0,496023.0,0.0,0.0,-984380.0,0.0,-496023.0,0.0,-173753.0,-322270.0,0.0,0.0,-322270.0,0.0,-0.149867859396632,-0.149867859396632,4404936.0,4404936.0,https://www.sec.gov/Archives/edgar/data/1817153/000121390021050376/0001213900-21-050376-index.htm,https://www.sec.gov/Archives/edgar/data/1817153/000121390021050376/f10k2021_edtechxholding2.htm
2021-06-30,EGAN,USD,0001066194,2021-09-10,2021-09-10,2021,FY,78287000.0,19267000.0,59020000.0,0.753892728039138,17933000.0,7749000.0,25999000.0,0.0,51681000.0,70948000.0,0.0,2089000.0,8882000.0,0.11345434107834,7339000.0,0.0867704727477104,546000.0,6793000.0,0.0867704727477104,-166000.0,6959000.0,0.0888908758797757,0.22,0.21,31007000.0,32597000.0,https://www.sec.gov/Archives/edgar/data/1066194/000155837021012388/0001558370-21-012388-index.htm,https://www.sec.gov/Archives/edgar/data/1066194/000155837021012388/egan-20210630x10k.htm
2021-06-30,KEYR,USD,0001832161,2021-06-30,2021-06-30,2021,FY,47172.0,43932.0,3240.0,0.0686848130246757,0.0,48476.0,407.0,0.0,48883.0,92815.0,5995.0,0.0,-45643.0,-0.967586703976935,-45643.0,-1.09467480708895,5995.0,-51638.0,-1.09467480708895,0.0,-51638.0,-1.09467480708895,-0.001733,-0.001733,29800000.0,29800000.0,,
2021-06-30,BEBE,USD,,2021-06-30,2021-06-30,2021,FY,30895000.0,9913000.0,20982000.0,0.67913901925878,0.0,18345000.0,375000.0,0.0,18720000.0,28633000.0,0.0,8230000.0,15500000.0,0.501699304094514,2262000.0,-0.0195177213141285,2865000.0,-603000.0,-0.0195177213141285,336000.0,6934000.0,0.224437611263959,0.56,0.56,12347000.0,12347000.0,,
2021-06-30,MGR.AX,AUD,,2021-06-30,2021-06-30,2021,FY,1778000000.0,996000000.0,782000000.0,0.439820022497188,0.0,109000000.0,34000000.0,164000000.0,307000000.0,0.0,109000000.0,71000000.0,1116000000.0,0.627671541057368,475000000.0,0.525309336332958,-459000000.0,934000000.0,0.525309336332958,35000000.0,901000000.0,0.506749156355456,0.229,0.229,3936000000.0,3936000000.0,,
2021-06-30,MEP.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,1387919.0,1213.0,1888012.0,3277144.0,0.0,0.0,258799.0,-3018345.0,0.0,-3277144.0,0.0,-41703.0,-3235441.0,0.0,-455146.0,-2780295.0,0.0,-0.00788362582517705,-0.00788362582517705,352667042.0,352667042.0,,
2021-06-30,MEL.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,899649.0,126256.0,194084.0,1219989.0,0.0,2928.0,1290.0,-1176336.0,0.0,-1219989.0,0.0,-39435.0,-1180554.0,0.0,0.0,-1180554.0,0.0,-0.002221,-0.002221,542895654.0,542895654.0,,
2021-06-30,AJIA,USD,0001650739,2021-09-28,2021-09-28 15:31:38,2021,FY,98394.0,6504.0,91890.0,0.933898408439539,0.0,285205.0,0.0,-8898.0,276307.0,282811.0,0.0,229.0,-184341.0,-1.87349838404781,-184417.0,-1.87269548956237,-155.0,-184262.0,-1.87269548956237,0.0,-184262.0,-1.87269548956237,-0.0210598332329842,-0.0210598332329842,8749452.0,8749452.0,https://www.sec.gov/Archives/edgar/data/1650739/000147793221006785/0001477932-21-006785-index.htm,https://www.sec.gov/Archives/edgar/data/1650739/000147793221006785/ajia_10k.htm
2021-06-30,0159.HK,HKD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,17507000.0,0.0,5332000.0,22839000.0,22839000.0,5428000.0,526000.0,-22364000.0,0.0,-22839000.0,0.0,5479000.0,-28318000.0,0.0,-14146000.0,-14172000.0,0.0,-0.00153353172290861,-0.00153353172290861,9241413000.0,9241413000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
2021-06-30,0026.HK,HKD,,2021-06-30,2021-06-30,2021,FY,78382000.0,6002000.0,72380000.0,0.92342629685387,0.0,11006000.0,0.0,16680000.0,27686000.0,33688000.0,0.0,3408000.0,262000.0,0.00334260416932459,44694000.0,-0.0401367660942563,47840000.0,-3146000.0,-0.0401367660942563,14776000.0,-17922000.0,-0.228649434819219,-0.395558794224144,-0.395558794224144,45308056.0,45308056.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
2021-06-30,SRY.AX,AUD,,2021-06-30,2021-06-30,2021,FY,41983177.0,35913309.0,6069868.0,0.144578577271558,0.0,3178781.0,853722.0,2453416.0,6485919.0,0.0,937060.0,2322137.0,1685973.0,0.0401582995970029,-416051.0,-0.0374727238960501,1157173.0,-1573224.0,-0.0374727238960501,0.0,-1573224.0,-0.0374727238960501,-0.00534948311254947,-0.00534948311254947,294088974.0,294088974.0,,
2021-06-30,NAR.L,GBP,,2021-06-30,2021-06-30,2021,FY,60009000.0,52200000.0,7809000.0,0.130130480427936,0.0,2837000.0,4595000.0,0.0,7432000.0,59632000.0,0.0,406000.0,791000.0,0.0131813561299138,377000.0,0.00641570431102001,-8000.0,385000.0,0.00641570431102001,48000.0,337000.0,0.00561582429302271,0.0123370127772281,0.0123370127772281,27316175.0,27316175.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Northamber+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Northamber+plc
2021-06-30,0146.KL,MYR,,2021-06-30,2021-06-30,2021,FY,38314000.0,8602000.0,29712000.0,0.775486767239129,928000.0,10352000.0,0.0,3187000.0,14467000.0,23069000.0,211000.0,2070000.0,18780000.0,0.490160254737172,15245000.0,0.420864435976405,-880000.0,16125000.0,0.420864435976405,1342000.0,15157000.0,0.395599519757791,0.0180440476190476,0.0180440476190476,840000000.0,840000000.0,,
2021-06-30,0200.KL,MYR,,2021-06-30,2021-06-30,2021,FY,86276724.0,42002539.0,44274185.0,0.513164883265619,0.0,30318753.0,0.0,0.0,30318753.0,72321292.0,330223.0,9485052.0,24401255.0,0.282825469821965,13955432.0,0.179143623951229,-1500493.0,15455925.0,0.179143623951229,3341008.0,11244972.0,0.130336103164974,0.0357439895362444,0.0357439895362444,314597563.0,314597563.0,,
2021-06-30,RCON,CNY,0001442620,2021-06-30,2021-06-30,2021,FY,47938575.0,40723547.0,7215028.0,0.150505683575284,5846295.0,45949157.0,8038965.0,7835580.0,67669997.0,108393544.0,2210005.0,5017592.0,-16129388.0,-0.33645947965704,-60454969.0,-0.550518637652454,-34063890.0,-26391079.0,-0.550518637652454,-524251.0,-22832734.0,-0.476291462564334,-4.93721834141869,-4.93721834141869,4624615.0,4624615.0,,
2021-06-30,LIT.AX,AUD,,2021-06-30,2021-06-30,2021,FY,1175746.0,1869456.0,-693710.0,-0.590016891403415,0.0,7510308.0,0.0,8238665.0,15748973.0,0.0,1551663.0,2075124.0,-16905197.0,-14.3782730283582,-16442683.0,-17.7216958424694,4393530.0,-20836213.0,-17.7216958424694,0.0,-19856374.0,-16.8883194159283,-0.0245,-0.0245,809476058.0,809476058.0,,
2021-06-30,MPX.AX,AUD,,2021-06-30,2021-06-30,2021,FY,5352010.0,5067399.0,284611.0,0.0531783386054959,0.0,1642377.0,0.0,113845.0,1756222.0,0.0,1046484.0,113845.0,-1223719.0,-0.228646620615432,-1471611.0,-0.459644694236371,988412.0,-2460023.0,-0.459644694236371,30638.0,-2414686.0,-0.451173671200166,-0.0242248079222032,-0.0242248079222032,99678231.0,99678231.0,,
2021-06-30,HAW.AX,AUD,,2021-06-30,2021-06-30,2021,FY,92138.0,0.0,92138.0,1.0,0.0,1153780.0,0.0,593378.0,1747158.0,0.0,0.0,1170.0,-1745988.0,-18.9497058759687,-1747158.0,-17.9624042197573,-92138.0,-1655020.0,-17.9624042197573,0.0,-1660433.0,-18.0211530530292,-0.00509162887659747,-0.00509162887659747,325047257.0,325047257.0,,
2021-06-30,BOT.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,6571399.0,2243506.0,0.0,1452371.0,10267276.0,0.0,55941.0,94224.0,-3183836.0,0.0,-10267276.0,0.0,-6933275.0,-3334001.0,0.0,0.0,-3334001.0,0.0,-0.00438404974880356,-0.00438404974880356,760484299.0,760484299.0,,
2021-06-30,STM.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,1642568.0,0.0,477850.0,2120418.0,0.0,8054.0,66922.0,2407200.0,0.0,-2120418.0,0.0,-5344636.0,3224218.0,0.0,0.0,3228929.0,0.0,0.0015,0.0014,2209987646.0,2303012857.0,,
2021-06-30,EMAX,USD,0001008653,2021-09-28,2021-09-28 06:17:55,2021,FY,0.0,0.0,0.0,0.0,0.0,95028.0,0.0,0.0,95028.0,95028.0,8583.0,0.0,-95028.0,0.0,-95028.0,0.0,8583.0,-103611.0,0.0,0.0,-103611.0,0.0,-0.04,-0.04,2380952.0,2380952.0,https://www.sec.gov/Archives/edgar/data/1008653/000149315221023925/0001493152-21-023925-index.htm,https://www.sec.gov/Archives/edgar/data/1008653/000149315221023925/form10-k.htm
2021-06-30,AL8.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,1239703.0,33000.0,781265.0,2053968.0,0.0,1816.0,57567.0,-1990052.0,0.0,-2053968.0,0.0,-4533.0,-2049435.0,0.0,0.0,-2049435.0,0.0,-0.0073,-0.0073,281973928.0,281973928.0,,
2021-06-30,MOH.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,1248938.0,132759.0,606629.0,1988326.0,0.0,881.0,41001.0,-1947325.0,0.0,-1988326.0,0.0,881.0,-1989207.0,0.0,0.0,-1989207.0,0.0,-0.0602707867355167,-0.0602707867355167,33004497.0,33004497.0,,
2021-06-30,MNS.AX,AUD,,2021-06-30,2021-06-30,2021,FY,0.0,0.0,0.0,0.0,0.0,14182538.0,0.0,2705667.0,16888205.0,0.0,0.0,213397.0,-16917563.0,0.0,-16888205.0,0.0,-619587.0,-16268618.0,0.0,0.0,-11345122.0,0.0,-0.0133,-0.0133,851434546.0,851434546.0,,
2021-06-30,BRL.AX,NZD,,2021-06-30,2021-06-30,2021,FY,44827361.5635,35496510.0047,9330851.5588,0.208150808643565,0.0,3658445.7888,0.0,5374592.834,9033038.6228,0.0,2244765.007,2731503.0247,87969288.0409,1.96240164427896,297812.936,1.3852014864948,-61797114.9374,62094927.8734,1.3852014864948,0.0,62094927.8734,1.3852014864948,0.0420409199715951,0.0420409199715951,1587049000.0,1587049000.0,,
2021-06-30,BSA.AX,AUD,,2021-06-30,2021-06-30,2021,FY,418346000.0,320918000.0,97428000.0,0.2328885659239,0.0,52741000.0,0.0,44067000.0,96808000.0,0.0,2091000.0,10921000.0,15741000.0,0.0376267491502249,620000.0,0.00652330845759252,-2109000.0,2729000.0,0.00652330845759252,1250000.0,1479000.0,0.00353535112084256,0.00346705199656026,0.00346705199656026,426587199.0,426587199.0,,
2021-06-30,MAT.AX,AUD,,2021-06-30,2021-06-30,2021,FY,8055013.0,0.0,8055013.0,1.0,0.0,2756125.0,0.0,18460829.0,21216954.0,0.0,763403.0,5819920.0,-3071390.0,-0.381301681325654,-13161941.0,-1.19859682411437,-3507228.0,-9654713.0,-1.19859682411437,0.0,-9655204.0,-1.19865777994399,-0.0358,-0.0358,269926042.0,269926042.0,,
2021-06-30,BET.AX,AUD,,2021-06-30,2021-06-30,2021,FY,19458430.0,9254655.0,10203775.0,0.524388401325287,0.0,22648208.0,0.0,5592282.0,28240490.0,0.0,39221.0,2698046.0,-18202853.0,-0.935473879444539,-18036715.0,-1.0761464311355,2903405.0,-20940120.0,-1.0761464311355,-3481081.0,-17459039.0,-0.897248082193682,-0.0381894099727466,-0.0381894099727466,457169645.0,457169645.0,,
